"episode","final_track_id","type","codec","language","track_name","source_track_id","action","applied_shift_ms","packet_matches","median_spread_ms"
"9","25","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","24","timing_corrected","12","354","0.0"
"9","26","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","25","timing_corrected","12","4","0.0"
"9","27","subtitles","SubRip/SRT","ar-SA","Arabic","26","timing_corrected","12","421","0.0"
"9","28","subtitles","SubRip/SRT","fr-FR","French (Forced)","27","timing_corrected","12","6","0.0"
"9","29","subtitles","SubRip/SRT","fr-FR","French (France)","28","timing_corrected","12","424","0.0"
"9","30","subtitles","SubRip/SRT","fr-FR","French (Dub)","29","timing_corrected","12","477","0.0"
"9","31","subtitles","SubRip/SRT","de","German (Forced)","30","timing_corrected","12","4","0.0"
"9","32","subtitles","SubRip/SRT","de","German","31","timing_corrected","12","431","0.0"
"9","33","subtitles","SubRip/SRT","de","German (Dub)","32","timing_corrected","12","355","0.0"
"9","34","subtitles","SubRip/SRT","it","Italian (Forced)","33","timing_corrected","12","4","0.0"
"9","35","subtitles","SubRip/SRT","it","Italian","34","timing_corrected","12","429","0.0"
"9","36","subtitles","SubRip/SRT","it","Italian (Dub)","35","timing_corrected","12","374","0.0"
"9","37","subtitles","SubRip/SRT","ja","Japanese","36","timing_corrected","11","484","0.0"
"9","38","subtitles","SubRip/SRT","ja","Japanese (SDH)","37","timing_corrected","12","484","0.0"
"9","39","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","38","timing_corrected","12","4","0.0"
"9","40","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","39","timing_corrected","12","428","0.0"
"9","41","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Dub)","40","timing_corrected","12","380","0.0"
"9","42","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","41","timing_corrected","12","418","0.0"
"9","43","subtitles","SubRip/SRT","pl","Polish","42","timing_corrected","12","422","0.0"
"9","44","subtitles","SubRip/SRT","nl","Dutch","43","timing_corrected","12","419","0.0"
"9","45","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","44","timing_corrected","12","425","0.0"
"9","46","subtitles","SubRip/SRT","fi","Finnish","45","timing_corrected","12","427","0.0"
"9","47","subtitles","SubRip/SRT","fil","Filipino","46","timing_corrected","12","424","0.0"
"9","48","subtitles","SubRip/SRT","tr","Turkish","47","timing_corrected","12","427","0.0"
"9","49","subtitles","SubRip/SRT","sv","Swedish","48","timing_corrected","12","421","0.0"
"9","50","subtitles","SubRip/SRT","el","Greek","49","timing_corrected","12","433","0.0"
"9","51","subtitles","SubRip/SRT","he","Hebrew","50","timing_corrected","12","424","0.0"
"9","52","subtitles","SubRip/SRT","ro","Romanian","51","timing_corrected","12","422","0.0"
"9","53","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","52","timing_corrected","12","5","0.0"
"9","54","subtitles","SubRip/SRT","id-ID","Indonesian","53","timing_corrected","12","428","0.0"
"9","55","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","54","timing_corrected","12","361","0.0"
"9","56","subtitles","SubRip/SRT","th-TH","Thai (Forced)","55","timing_corrected","12","4","0.0"
"9","57","subtitles","SubRip/SRT","th-TH","Thai","56","timing_corrected","12","429","0.0"
"9","58","subtitles","SubRip/SRT","th-TH","Thai (Dub)","57","timing_corrected","12","382","0.0"
"9","59","subtitles","SubRip/SRT","ko","Korean","58","timing_corrected","12","432","0.0"
"9","60","subtitles","SubRip/SRT","da","Danish","59","timing_corrected","12","429","0.0"
"9","61","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","60","timing_corrected","12","430","0.0"
"9","62","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","61","timing_corrected","12","435","0.0"
"9","63","subtitles","SubRip/SRT","vi-VN","Vietnamese","62","timing_corrected","12","426","0.0"
"9","64","subtitles","SubRip/SRT","uk","Ukrainian","63","timing_corrected","12","424","0.0"
"9","65","subtitles","SubRip/SRT","hu","Hungarian","64","timing_corrected","12","423","0.0"
"9","66","subtitles","SubRip/SRT","cs","Czech","65","timing_corrected","12","429","0.0"
"9","67","subtitles","SubRip/SRT","hr","Croatian","66","timing_corrected","12","424","0.0"
"9","68","subtitles","SubRip/SRT","ms-MY","Malay","67","timing_corrected","12","422","0.0"
"9","69","subtitles","SubRip/SRT","hi","Hindi (Forced)","68","timing_corrected","12","4","0.0"
"9","70","subtitles","SubRip/SRT","hi","Hindi","69","timing_corrected","12","425","0.0"
"10","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2232","0.0"
"10","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"10","3","audio","Opus","en","English","2","timing_corrected","-32","2247","0.0"
"10","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-32","2247","0.0"
"10","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","-53","2246","0.0"
"10","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2247","0.0"
"10","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-31","2247","0.0"
"10","8","audio","Opus","de","German","7","timing_corrected","-53","2246","0.0"
"10","9","audio","Opus","it","Italian","8","timing_corrected","-53","2246","0.0"
"10","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-68","2246","0.0"
"10","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2247","0.0"
"10","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2247","0.0"
"10","13","audio","Opus","hi","Hindi","12","timing_corrected","-53","2246","0.0"
"10","14","subtitles","SubStationAlpha","en","English","13","unchanged_timing","0","4648","0.0"
"10","15","subtitles","SubRip/SRT","en","English (SDH)","14","timing_corrected","-63","482","0.0"
"10","16","subtitles","SubStationAlpha","en","English (Dub)","15","unchanged_timing","0","4671","0.0"
"10","17","subtitles","SubStationAlpha","en","English (Signs & Songs)","16","unchanged_timing","0","4238","0.0"
"10","18","subtitles","SubStationAlpha","en","English (Honorifics)","17","unchanged_timing","0","4648","0.0"
"10","19","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","18","timing_corrected","-63","4","0.0"
"10","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","19","timing_corrected","-63","403","0.0"
"10","21","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Dub)","20","timing_corrected","-63","306","0.0"
"10","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","21","timing_corrected","-63","5","0.0"
"10","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","22","timing_corrected","-63","412","0.0"
"10","24","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","23","timing_corrected","-63","348","0.0"
"10","25","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","24","timing_corrected","-63","3","0.0"
"10","26","subtitles","SubRip/SRT","ar-SA","Arabic","25","timing_corrected","-63","398","0.0"
"10","27","subtitles","SubRip/SRT","fr-FR","French (Forced)","26","timing_corrected","-63","4","0.0"
"10","28","subtitles","SubRip/SRT","fr-FR","French (France)","27","timing_corrected","-63","397","0.0"
"10","29","subtitles","SubRip/SRT","fr-FR","French (Dub)","28","timing_corrected","-63","478","0.0"
"10","30","subtitles","SubRip/SRT","de","German (Forced)","29","timing_corrected","-63","3","0.0"
"10","31","subtitles","SubRip/SRT","de","German","30","timing_corrected","-63","401","0.0"
"10","32","subtitles","SubRip/SRT","de","German (Dub)","31","timing_corrected","-63","345","0.0"
"10","33","subtitles","SubRip/SRT","it","Italian (Forced)","32","timing_corrected","-63","4","0.0"
"10","34","subtitles","SubRip/SRT","it","Italian","33","timing_corrected","-63","403","0.0"
"10","35","subtitles","SubRip/SRT","it","Italian (Dub)","34","timing_corrected","-63","360","0.0"
"10","36","subtitles","SubRip/SRT","ja","Japanese","35","timing_corrected","-64","442","0.0"
"10","37","subtitles","SubRip/SRT","ja","Japanese (SDH)","36","timing_corrected","-64","444","0.0"
"10","38","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","37","timing_corrected","-63","400","0.0"
"10","39","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","38","timing_corrected","-63","382","0.0"
"10","40","subtitles","SubRip/SRT","pl","Polish","39","timing_corrected","-63","392","0.0"
"10","41","subtitles","SubRip/SRT","nl","Dutch","40","timing_corrected","-63","397","0.0"
"10","42","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","41","timing_corrected","-63","397","0.0"
"10","43","subtitles","SubRip/SRT","fi","Finnish","42","timing_corrected","-63","403","0.0"
"10","44","subtitles","SubRip/SRT","fil","Filipino","43","timing_corrected","-63","415","0.0"
"10","45","subtitles","SubRip/SRT","tr","Turkish","44","timing_corrected","-63","405","0.0"
"10","46","subtitles","SubRip/SRT","sv","Swedish","45","timing_corrected","-63","403","0.0"
"10","47","subtitles","SubRip/SRT","el","Greek","46","timing_corrected","-63","394","0.0"
"10","48","subtitles","SubRip/SRT","he","Hebrew","47","timing_corrected","-63","406","0.0"
"10","49","subtitles","SubRip/SRT","ro","Romanian","48","timing_corrected","-63","406","0.0"
"10","50","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","49","timing_corrected","-63","5","0.0"
"10","51","subtitles","SubRip/SRT","id-ID","Indonesian","50","timing_corrected","-63","409","0.0"
"10","52","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","51","timing_corrected","-63","356","0.0"
"10","53","subtitles","SubRip/SRT","th-TH","Thai (Forced)","52","timing_corrected","-63","3","0.0"
"10","54","subtitles","SubRip/SRT","th-TH","Thai","53","timing_corrected","-63","411","0.0"
"10","55","subtitles","SubRip/SRT","ko","Korean","54","timing_corrected","-63","406","0.0"
"10","56","subtitles","SubRip/SRT","da","Danish","55","timing_corrected","-63","404","0.0"
"10","57","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","56","timing_corrected","-63","400","0.0"
"10","58","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","57","timing_corrected","-63","408","0.0"
"10","59","subtitles","SubRip/SRT","vi-VN","Vietnamese","58","timing_corrected","-63","396","0.0"
"10","60","subtitles","SubRip/SRT","uk","Ukrainian","59","timing_corrected","-63","399","0.0"
"10","61","subtitles","SubRip/SRT","hu","Hungarian","60","timing_corrected","-63","400","0.0"
"10","62","subtitles","SubRip/SRT","cs","Czech","61","timing_corrected","-63","410","0.0"
"10","63","subtitles","SubRip/SRT","hr","Croatian","62","timing_corrected","-63","401","0.0"
"10","64","subtitles","SubRip/SRT","ms-MY","Malay","63","timing_corrected","-63","399","0.0"
"10","65","subtitles","SubRip/SRT","hi","Hindi (Forced)","64","timing_corrected","-63","4","0.0"
"10","66","subtitles","SubRip/SRT","hi","Hindi","65","timing_corrected","-63","414","0.0"
"11","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"11","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"11","3","audio","Opus","en","English","2","timing_corrected","-32","2242","0.0"
"11","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-9","2243","0.0"
"11","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","-111","2238","0.0"
"11","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2242","0.0"
"11","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-32","2242","0.0"
"11","8","audio","Opus","de","German","7","timing_corrected","-53","2241","0.0"
"11","9","audio","Opus","it","Italian","8","timing_corrected","-53","2241","0.0"
"11","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-57","2241","0.0"
"11","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2242","0.0"
"11","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2242","0.0"
"11","13","audio","Opus","hi","Hindi","12","timing_corrected","-53","2241","0.0"
"11","14","subtitles","SubStationAlpha","en","English","13","timing_corrected","-40","4548","0.0"
"11","15","subtitles","SubRip/SRT","en","English (SDH)","14","timing_corrected","-63","389","0.0"
"11","16","subtitles","SubStationAlpha","en","English (Dub)","15","timing_corrected","-40","4555","0.0"
"11","17","subtitles","SubStationAlpha","en","English (Signs & Songs)","16","timing_corrected","-40","4224","0.0"
"11","18","subtitles","SubStationAlpha","en","English (Honorifics)","17","timing_corrected","-40","4548","0.0"
"11","19","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","18","timing_corrected","-63","1","0.0"
"11","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","19","timing_corrected","-63","306","0.0"
"11","21","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Dub)","20","timing_corrected","-63","265","0.0"
"11","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","21","timing_corrected","-63","1","0.0"
"11","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","22","timing_corrected","-63","310","0.0"
"11","24","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","23","timing_corrected","-63","259","0.0"
"11","25","subtitles","SubRip/SRT","ar-SA","Arabic","24","timing_corrected","-63","307","0.0"
"11","26","subtitles","SubRip/SRT","fr-FR","French (Forced)","25","timing_corrected","-63","1","0.0"
"11","27","subtitles","SubRip/SRT","fr-FR","French (France)","26","timing_corrected","-63","310","0.0"
"11","28","subtitles","SubRip/SRT","fr-FR","French (Dub)","27","timing_corrected","-63","342","0.0"
"11","29","subtitles","SubRip/SRT","de","German (Forced)","28","timing_corrected","-63","1","0.0"
"11","30","subtitles","SubRip/SRT","de","German","29","timing_corrected","-63","310","0.0"
"11","31","subtitles","SubRip/SRT","de","German (Dub)","30","timing_corrected","-63","252","0.0"
"11","32","subtitles","SubRip/SRT","it","Italian (Forced)","31","timing_corrected","-63","1","0.0"
"11","33","subtitles","SubRip/SRT","it","Italian","32","timing_corrected","-63","308","0.0"
"11","34","subtitles","SubRip/SRT","it","Italian (Dub)","33","timing_corrected","-63","266","0.0"
"11","35","subtitles","SubRip/SRT","ja","Japanese","34","timing_corrected","-64","397","0.0"
"11","36","subtitles","SubRip/SRT","ja","Japanese (SDH)","35","timing_corrected","-64","400","0.0"
"11","37","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","36","timing_corrected","-63","1","0.0"
"11","38","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","37","timing_corrected","-63","307","0.0"
"11","39","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Dub)","38","timing_corrected","-63","265","0.0"
"11","40","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","39","timing_corrected","-63","296","0.0"
"11","41","subtitles","SubRip/SRT","pl","Polish","40","timing_corrected","-63","299","0.0"
"11","42","subtitles","SubRip/SRT","nl","Dutch","41","timing_corrected","-63","300","0.0"
"11","43","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","42","timing_corrected","-63","309","0.0"
"11","44","subtitles","SubRip/SRT","fi","Finnish","43","timing_corrected","-63","303","0.0"
"11","45","subtitles","SubRip/SRT","fil","Filipino","44","timing_corrected","-63","314","0.0"
"11","46","subtitles","SubRip/SRT","tr","Turkish","45","timing_corrected","-63","306","0.0"
"11","47","subtitles","SubRip/SRT","sv","Swedish","46","timing_corrected","-63","306","0.0"
"11","48","subtitles","SubRip/SRT","el","Greek","47","timing_corrected","-63","308","0.0"
"11","49","subtitles","SubRip/SRT","he","Hebrew","48","timing_corrected","-63","304","0.0"
"11","50","subtitles","SubRip/SRT","ro","Romanian","49","timing_corrected","-63","311","0.0"
"11","51","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","50","timing_corrected","-63","1","0.0"
"11","52","subtitles","SubRip/SRT","id-ID","Indonesian","51","timing_corrected","-63","315","0.0"
"11","53","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","52","timing_corrected","-63","267","0.0"
"11","54","subtitles","SubRip/SRT","th-TH","Thai (Forced)","53","timing_corrected","-63","1","0.0"
"11","55","subtitles","SubRip/SRT","th-TH","Thai","54","timing_corrected","-63","318","0.0"
"11","56","subtitles","SubRip/SRT","ko","Korean","55","timing_corrected","-63","309","0.0"
"11","57","subtitles","SubRip/SRT","da","Danish","56","timing_corrected","-63","305","0.0"
"11","58","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","57","timing_corrected","-63","312","0.0"
"11","59","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","58","timing_corrected","-63","316","0.0"
"11","60","subtitles","SubRip/SRT","vi-VN","Vietnamese","59","timing_corrected","-63","306","0.0"
"11","61","subtitles","SubRip/SRT","uk","Ukrainian","60","timing_corrected","-63","310","0.0"
"11","62","subtitles","SubRip/SRT","hu","Hungarian","61","timing_corrected","-63","305","0.0"
"11","63","subtitles","SubRip/SRT","cs","Czech","62","timing_corrected","-63","306","0.0"
"11","64","subtitles","SubRip/SRT","hr","Croatian","63","timing_corrected","-63","305","0.0"
"11","65","subtitles","SubRip/SRT","ms-MY","Malay","64","timing_corrected","-63","306","0.0"
"11","66","subtitles","SubRip/SRT","hi","Hindi (Forced)","65","timing_corrected","-63","1","0.0"
"11","67","subtitles","SubRip/SRT","hi","Hindi","66","timing_corrected","-63","309","0.0"
"12","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2232","0.0"
"12","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"12","3","audio","Opus","en","English","2","timing_corrected","588","2221","0.0"
"12","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","611","2218","0.0"
"12","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","509","2223","0.0"
"12","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","588","2219","0.0"
"12","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","610","2218","0.0"
"12","8","audio","Opus","de","German","7","timing_corrected","588","2219","0.0"
"12","9","audio","Opus","it","Italian","8","timing_corrected","588","2219","0.0"
"12","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","588","2219","0.0"
"12","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","588","2219","0.0"
"12","12","audio","Opus","th-TH","Thai","11","timing_corrected","588","2219","0.0"
"12","13","audio","Opus","hi","Hindi","12","timing_corrected","588","2219","0.0"
"12","14","subtitles","SubStationAlpha","en","English","13","unchanged_timing","0","5238","0.0"
"12","15","subtitles","SubRip/SRT","en","English (SDH)","14","timing_corrected","555","442","0.0"
"12","16","subtitles","SubStationAlpha","en","English (Dub)","15","unchanged_timing","0","5286","0.0"
"12","17","subtitles","SubStationAlpha","en","English (Signs & Songs)","16","unchanged_timing","0","4860","0.0"
"12","18","subtitles","SubStationAlpha","en","English (Honorifics)","17","unchanged_timing","0","5238","0.0"
"12","19","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","18","timing_corrected","555","5","0.0"
"12","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","19","timing_corrected","555","352","0.0"
"12","21","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","20","timing_corrected","555","5","0.0"
"12","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","21","timing_corrected","555","361","0.0"
"12","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","22","timing_corrected","555","298","0.0"
"12","24","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","23","timing_corrected","555","4","0.0"
"12","25","subtitles","SubRip/SRT","ar-SA","Arabic","24","timing_corrected","555","348","0.0"
"12","26","subtitles","SubRip/SRT","fr-FR","French (Forced)","25","timing_corrected","555","4","0.0"
"12","27","subtitles","SubRip/SRT","fr-FR","French (France)","26","timing_corrected","555","354","0.0"
"12","28","subtitles","SubRip/SRT","fr-FR","French (Dub)","27","timing_corrected","555","420","0.0"
"12","29","subtitles","SubRip/SRT","de","German (Forced)","28","timing_corrected","555","4","0.0"
"12","30","subtitles","SubRip/SRT","de","German","29","timing_corrected","555","349","0.0"
"12","31","subtitles","SubRip/SRT","it","Italian (Forced)","30","timing_corrected","555","4","0.0"
"12","32","subtitles","SubRip/SRT","it","Italian","31","timing_corrected","555","351","0.0"
"12","33","subtitles","SubRip/SRT","it","Italian (Dub)","32","timing_corrected","555","328","0.0"
"12","34","subtitles","SubRip/SRT","ja","Japanese","33","timing_corrected","554","442","0.0"
"12","35","subtitles","SubRip/SRT","ja","Japanese (SDH)","34","timing_corrected","554","444","0.0"
"12","36","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","35","timing_corrected","555","356","0.0"
"12","37","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","36","timing_corrected","555","343","0.0"
"12","38","subtitles","SubRip/SRT","pl","Polish","37","timing_corrected","555","344","0.0"
"12","39","subtitles","SubRip/SRT","nl","Dutch","38","timing_corrected","555","352","0.0"
"12","40","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","39","timing_corrected","555","352","0.0"
"12","41","subtitles","SubRip/SRT","fi","Finnish","40","timing_corrected","555","355","0.0"
"12","42","subtitles","SubRip/SRT","fil","Filipino","41","timing_corrected","555","364","0.0"
"12","43","subtitles","SubRip/SRT","tr","Turkish","42","timing_corrected","555","353","0.0"
"12","44","subtitles","SubRip/SRT","sv","Swedish","43","timing_corrected","555","346","0.0"
"12","45","subtitles","SubRip/SRT","el","Greek","44","timing_corrected","555","352","0.0"
"12","46","subtitles","SubRip/SRT","he","Hebrew","45","timing_corrected","555","355","0.0"
"12","47","subtitles","SubRip/SRT","ro","Romanian","46","timing_corrected","555","357","0.0"
"12","48","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","47","timing_corrected","555","5","0.0"
"12","49","subtitles","SubRip/SRT","id-ID","Indonesian","48","timing_corrected","555","352","0.0"
"12","50","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","49","timing_corrected","555","316","0.0"
"12","51","subtitles","SubRip/SRT","th-TH","Thai (Forced)","50","timing_corrected","555","4","0.0"
"12","52","subtitles","SubRip/SRT","th-TH","Thai","51","timing_corrected","555","361","0.0"
"12","53","subtitles","SubRip/SRT","th-TH","Thai (Dub)","52","timing_corrected","555","346","0.0"
"12","54","subtitles","SubRip/SRT","ko","Korean","53","timing_corrected","555","356","0.0"
"12","55","subtitles","SubRip/SRT","da","Danish","54","timing_corrected","555","350","0.0"
"12","56","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","55","timing_corrected","555","359","0.0"
"12","57","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","56","timing_corrected","555","364","0.0"
"12","58","subtitles","SubRip/SRT","vi-VN","Vietnamese","57","timing_corrected","555","348","0.0"
"12","59","subtitles","SubRip/SRT","uk","Ukrainian","58","timing_corrected","555","358","0.0"
"12","60","subtitles","SubRip/SRT","hu","Hungarian","59","timing_corrected","555","349","0.0"
"12","61","subtitles","SubRip/SRT","cs","Czech","60","timing_corrected","555","351","0.0"
"12","62","subtitles","SubRip/SRT","hr","Croatian","61","timing_corrected","555","353","0.0"
"12","63","subtitles","SubRip/SRT","ms-MY","Malay","62","timing_corrected","555","346","0.0"
"12","64","subtitles","SubRip/SRT","hi","Hindi (Forced)","63","timing_corrected","555","4","0.0"
"12","65","subtitles","SubRip/SRT","hi","Hindi","64","timing_corrected","555","359","0.0"
"13","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2232","0.0"
"13","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"13","3","audio","Opus","en","English","2","timing_corrected","-32","2247","0.0"
"13","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-9","2248","0.0"
"13","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","-53","2246","0.0"
"13","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2247","0.0"
"13","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-32","2247","0.0"
"13","8","audio","Opus","de","German","7","timing_corrected","-53","2246","0.0"
"13","9","audio","Opus","it","Italian","8","timing_corrected","-53","2246","0.0"
"13","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-53","2246","0.0"
"13","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2247","0.0"
"13","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2247","0.0"
"13","13","audio","Opus","hi","Hindi","12","timing_corrected","-53","2246","0.0"
"13","14","subtitles","SubRip/SRT","en","English (Forced)","13","timing_corrected","-64","2","0.0"
"13","15","subtitles","SubStationAlpha","en","English","14","timing_corrected","-1","5035","0.0"
"13","16","subtitles","SubRip/SRT","en","English (SDH)","15","timing_corrected","-64","434","0.0"
"13","17","subtitles","SubStationAlpha","en","English (Dub)","16","timing_corrected","-1","5066","0.0"
"13","18","subtitles","SubStationAlpha","en","English (Signs & Songs)","17","timing_corrected","-1","4702","0.0"
"13","19","subtitles","SubStationAlpha","en","English (Honorifics)","18","timing_corrected","-1","5035","0.0"
"13","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","19","timing_corrected","-64","2","0.0"
"13","21","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","20","timing_corrected","-64","318","0.0"
"13","22","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Dub)","21","timing_corrected","-64","221","0.0"
"13","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","22","timing_corrected","-64","2","0.0"
"13","24","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","23","timing_corrected","-64","324","0.0"
"13","25","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","24","timing_corrected","-64","283","0.0"
"13","26","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","25","timing_corrected","-64","1","0.0"
"13","27","subtitles","SubRip/SRT","ar-SA","Arabic","26","timing_corrected","-64","315","0.0"
"13","28","subtitles","SubRip/SRT","fr-FR","French (Forced)","27","timing_corrected","-64","2","0.0"
"13","29","subtitles","SubRip/SRT","fr-FR","French (France)","28","timing_corrected","-64","321","0.0"
"13","30","subtitles","SubRip/SRT","fr-FR","French (Dub)","29","timing_corrected","-64","388","0.0"
"13","31","subtitles","SubRip/SRT","de","German (Forced)","30","timing_corrected","-64","2","0.0"
"13","32","subtitles","SubRip/SRT","de","German","31","timing_corrected","-64","317","0.0"
"13","33","subtitles","SubRip/SRT","de","German (Dub)","32","timing_corrected","-64","288","0.0"
"13","34","subtitles","SubRip/SRT","it","Italian (Forced)","33","timing_corrected","-64","1","0.0"
"13","35","subtitles","SubRip/SRT","it","Italian","34","timing_corrected","-64","314","0.0"
"13","36","subtitles","SubRip/SRT","it","Italian (Dub)","35","timing_corrected","-64","296","0.0"
"13","37","subtitles","SubRip/SRT","ja","Japanese","36","timing_corrected","-64","425","0.0"
"13","38","subtitles","SubRip/SRT","ja","Japanese (SDH)","37","timing_corrected","-64","425","0.0"
"13","39","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","38","timing_corrected","-64","316","0.0"
"13","40","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","39","timing_corrected","-64","319","0.0"
"13","41","subtitles","SubRip/SRT","pl","Polish","40","timing_corrected","-64","318","0.0"
"13","42","subtitles","SubRip/SRT","nl","Dutch","41","timing_corrected","-64","319","0.0"
"13","43","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","42","timing_corrected","-64","317","0.0"
"13","44","subtitles","SubRip/SRT","fi","Finnish","43","timing_corrected","-64","317","0.0"
"13","45","subtitles","SubRip/SRT","fil","Filipino","44","timing_corrected","-64","317","0.0"
"13","46","subtitles","SubRip/SRT","tr","Turkish","45","timing_corrected","-64","313","0.0"
"13","47","subtitles","SubRip/SRT","sv","Swedish","46","timing_corrected","-64","319","0.0"
